address,name,rating,lat,lon,state_code
116台灣台北市文山區興隆路三段194號,叁代牙醫診所,2.9,24.997908,121.558796,552826818
112台灣台北市北投區實踐街21號,鄭吉鴻骨科復健診所,4.5,25.115014000000002,121.508044,555427048
"10041台灣台北市中正區忠孝西路一段45號, 3 樓號",渾然天成整形醫美診所,4.8,25.046392,121.517944,553826953
100台灣台北市中正區林森南路10號,柯滄銘婦產科,4.3,25.0428999,121.5225759,553826946
114台灣台北市內湖區內湖路一段585號,誠康診所,4.5,25.081024,121.5729291,554627030
10666台灣台北市大安區復興南路一段200號11樓,杏語心靈診所,5.0,25.039596,121.54354599999999,553726943
111台灣台北市士林區承德路四段222號,愛林診所,3.6,25.0884845,121.52148020000001,554827029
10491台灣台北市中山區南京東路二段62號,黛安娜醫美診所,4.7,25.0517562,121.53026509999998,554026968
106台灣台北市大安區忠孝東路三段305號,于賓診所,4.2,25.042074,121.54331599999999,553826949
10491台灣台北市中山區南京西路 1號6樓之11,千代田診所,4.3,25.05247199999999,121.521805,554026968
106台灣台北市大安區羅斯福路三段309號,蔡凱宙自然骨科診所,2.9,25.017402899999997,121.53196170000001,553226878
106台灣台北市大安区忠孝東路四段15號6樓,悠美診所 忠孝分院,4.2,25.041844,121.544403,553726948
112台灣台北市北投區明德路124號,陳柏宏親子診所,4.4,25.11010809999999,121.5204664,555327048
111台灣台北市士林區中山北路七段82巷9號,貝爾聯合診所,3.8,25.121418,121.53246100000001,555527056
106台灣台北市大安區敦化南路二段97號27F,安法診所,4.5,25.0290164,121.5491763,553526916
106台灣台北市大安區光復南路432號1樓,大安悅兒親子中醫診所,3.9,25.036135199999997,121.5573054,553626937
103台灣台北市大同區迪化街一段315號,迪化中醫診所 | 郁品堂,4.7,25.0622412,121.5093229,554226985
"9, No. 162號中山北路二段中山區台北市台灣 104",台兒診所,3.6,25.063222500000002,121.5222899,554226990
106台灣台北市大安區忠孝東路四段205巷7弄13號2樓號,大心診所,5.0,25.0421733,121.552578,553826951
10491台灣台北市中山區長安東路二段49號3樓,立生中醫診所,1.0,25.048603,121.53228590000002,553926962
105台灣台北市松山區南京東路五段46號2樓,理想中醫診所,4.3,25.051289899999997,121.559794,554026974
106台灣台北市大安區大安路一段2-1號,林青穀家庭醫學科診所,3.2,25.0449253,121.5460557,553826956
110台灣台北市信义区基隆路一段172巷7號2樓,悠美診所 松阪分院,,25.0431206,121.56442820000001,553826956
104台灣台北市中山區中山北路二段39巷18號,明錦醫美時尚診所,,25.0538374,121.52444609999999,554026972
103台灣台北市大同區民生西路236號,寧夏診所,5.0,25.0569008,121.5144381,554126976
100台灣台北市中正區館前路20號4F,站前淨妍醫美診所,4.9,25.045214,121.514874,553826950
106台灣台北市大安區和平東路二段353號2樓,全家聯合診所,4.6,25.0249095,121.5462394,553426903
114台灣台北市內湖區行忠路58號2樓,菁英診所,3.6,25.066257,121.5798038,554327008
114台灣台北市內湖區成功路四段53號,馬思特診所,4.2,25.081630899999997,121.5921209,554627035
110台灣台北市信義區基隆路一段163號 15樓之2,微風八千代诊所,4.5,25.041788,121.56528700000001,553726953
116台灣台北市文山區興隆路二段93之1號,景升診所 整型外科 耳鼻喉（頭頸外科）,4.3,24.999405,121.547026,552826821
106台灣台北市大安區忠孝東路四段191號8樓,忠孝雅美姬時尚診所,5.0,25.041716,121.551148,553726950
106台灣台北市中正區羅斯福路二段49號4樓號,鄭振鴻中醫診所,5.0,25.0274408,121.52244479999999,553426905
106台灣台北市大安區忠孝東路四段220號3樓號,MOJELIM毛爵生髮診所,5.0,25.041179100000004,121.55340079999999,553726949
104台灣台北市中山區復興北路38號六樓,永麗時尚診所,4.2,25.0493162,121.5437528,553926966
106台灣台北市大安區羅斯福路二段33號4樓,ihair風華御髮植髮診所,5.0,25.0278009,121.522166,553426906
10491台灣台北市中山區中山北路二段82號2樓號,澄心身心科診所,4.9,25.0574414,121.5225817,554126979
10467台灣台北市中山區松江路276號3樓,名瑿醫美診所,4.4,25.059832399999998,121.53295690000002,554126986
100台灣台北市中正區連雲街72號2樓,奕康耳鼻喉科診所,2.8,25.034530899999996,121.52996499999999,553626927
104台灣台北市中山區南京東路三段91號2樓號,高地植髮家診所,4.6,25.0521687,121.53912820000001,554026971
10468台灣台北市中山區民權東路二段108號,印象牙醫診所,4.4,25.062316,121.532308,554226990
115台灣台北市南港區研究院路一段27號,翰林中醫診所,4.0,25.053813,121.6166,554026992
111台灣台北市士林區忠誠路一段58號,永恆美診所,4.2,25.10468019999999,121.52714009999998,555127046
10058台灣台北市中正區新生南路一段56號4樓號,美診所,4.6,25.0411408,121.53246299999999,553726944
100台灣台北市中正區忠孝東路一段47號,米蘭時尚診所 台北館,4.1,25.045641,121.5210511,553826952
106台灣台北市大安區羅斯福路三段283巷14弄6號,主愛心靈診所,4.8,25.018321899999997,121.5320202,553226880
110台灣台北市信義區忠孝東路五段135號2 樓,髮拉儷皮膚科 (植髮、生髮、醫美推薦),5.0,25.041265399999997,121.5677209,553726952
103台灣台北市大同區民權西路127號,陳潮宗中醫診所,3.1,25.063094699999997,121.5172719,554226989
"9f, No. 276號建國南路二段大安區台北市台灣 106",榮新診所,5.0,25.025213,121.53723899999999,553426902
104台灣台北市中山區北安路595巷2弄2號,大直診所,3.8,25.0820865,121.5483493,554627026
116台灣台北市文山區羅斯福路六段407號2樓號,全心醫學聯合診所,3.6,24.991650699999997,121.54053799999998,552626790
104台灣台北市中山區林森北路556號,晴光診所,4.6,25.064304,121.52551470000002,554226993
104台灣台北市中山區吉林路302號,輝雄診所,3.4,25.06152699999999,121.53009099999998,554226988
100台灣台北市中正區忠孝東路一段35號2樓,劉桂蘭中醫診所,3.9,25.044504999999997,121.52555690000001,553826951
110台灣台北市信義區忠孝東路五段727號,郁品堂信義中醫診所,,25.043021,121.58068,553826959
100台灣台北市中正區館前路2號6樓之一,星和診所,4.4,25.0464016,121.514878,553826953
"號 2 樓, No. 578光復南路大安區台北市台灣 106",汾陽中醫診所,5.0,25.0338035,121.55723689999999,553626931
111台灣台北市士林區重慶北路四段187號,百齡診所附設護理之家,4.8,25.0843812,121.51121709999998,554727021
108台灣台北市萬華區萬大路526號,旭生中醫診所,,25.018826,121.49676090000001,553226874
106台灣台北市大安區仁愛路三段49號1樓,新禾牙醫診所,4.5,25.0386329,121.5357159,553726938
10491台灣台北市中山區天津街37號2樓,黃偉俐身心科診所,4.0,25.049860199999998,121.52299950000001,553926963
106台灣台北市大安區師大路77號,黃禎憲皮膚科診所,3.3,25.0235436,121.52851650000001,553326895
106台灣台北市大安區敦化南路一段294號,吳濬哲骨科診所,3.6,25.0361327,121.5483946,553626935
111台灣台北市士林區中山北路五段609號,悅庭牙醫診所 - 植牙/全瓷冠/貼片推薦,4.4,25.0960478,121.52757520000002,554927038
105台灣台北市松山區復興北路331號2樓號,英田耳鼻喉科診所,4.6,25.059777,121.54443700000002,554126988
100台灣台北市中正區懷寧街78號,禾馨婦產科,4.0,25.043096,121.51395,553826945
106台灣台北市大安區新生南路三段98號6F,誠悅牙醫專科協同醫療中心,3.1,25.017013000000002,121.533001,553226877
100台灣台北市中正區重慶南路一段43號2樓,美麗新診所,4.1,25.044983,121.51336599999999,553826949
105台灣台北市松山區南京東路三段303巷6弄11號,完全優診所,5.0,25.0525639,121.54730490000001,554026974
106台灣台北市大安區忠孝東路四段210-1號9樓,明悅中醫診所,4.3,25.0412842,121.55246029999999,553726949
114台灣台北市內湖區民權東路六段42號,禾馨民權婦幼診所,4.3,25.067733,121.581682,554327011
"1 號 142, 長春路中山區台北市台灣 10491",叁代生物能牙醫診所,4.3,25.0547596,121.5314775,554026975
100台灣台北市中正區忠孝東路一段13號7樓,祈約美醫皮膚科診所,4.6,25.044884,121.52409499999999,553826951
105台灣台北市松山區八德路三段110號,大都會牙醫診所,3.9,25.048037899999997,121.553781,553926965
114台灣台北市內湖區2F內湖路一段358號,內湖力康復健科診所,3.1,25.0814375,121.57055249999999,554627030
10491台灣台北市中山區民生西路54號3樓,佳禾骨科診所,3.9,25.0575681,121.5211422,554126979
106台灣台北市大安區忠孝東路四段128號12樓號,司鉑診所 忠孝店 Sparkling Clinic,4.9,25.041204,121.548025,553726948
"6號, 忠孝西路一段中正區台北市台灣 100",和眾綜合診所,4.4,25.045761300000002,121.51809329999999,553826952
10491台灣台北市中山區南京西路1-1號8樓,東方八千代診所,4.6,25.052522699999997,121.5218121,554026968
108台灣台北市萬華區桂林路47號,永康診所,3.1,25.0380699,121.50429390000001,553726930
106台灣台北市大安區敦化南路一段216號,忠孝美麗爾醫美診所,5.0,25.041228,121.548473,553726948
114台灣台北市內湖區江南街96巷3號,瑞康診所,4.6,25.077351999999998,121.57690890000002,554527026
103台灣台北市大同區長安西路220巷5號,廣博診所,,25.0511819,121.51470690000001,554026964
106台灣台北市大安區忠孝東路四段176-1號6樓,安諾診所,,25.04127759999999,121.55124070000001,553726949
10491台灣台北市中山區南京東路二段214巷8號,凱薾診所,4.1,25.051329199999998,121.5359645,554026969
"No. 21號2樓, 慶城街松山區台北市台灣 105",柏林牙醫診所,4.0,25.05344980000001,121.54510819999999,554026975
10491台灣台北市中山區中山北路二段33號3樓,雅得麗生活診所,4.7,25.0533,121.522842,554026970
114台灣台北市內湖區成功路四段327號,湖欣診所,3.8,25.0845391,121.59894479999998,554727041
106台灣台北市大安區忠孝東路四段30號,君綺忠孝診所,3.7,25.0414755,121.54453840000001,553726948
106台灣台北市大安區建國南路二段276號,書田泌尿科眼科診所,2.7,25.025181399999997,121.53731129999998,553426902
106台灣台北市大安區忠孝東路四段212號4樓,淨妍醫美診所,4.9,25.04130899999999,121.55269299999999,553726949
10491台灣台北市中山區龍江路356巷24號,哲民診所,4.3,25.06595,121.539847,554326999
10487台灣台北市中山區南京東路三段9號3樓,魔法牙醫診所,4.8,25.0523319,121.53738899999999,554026971
"362號, Neihu, Taibei, 金湖路內湖區台北市台灣 114",麗康診所,4.5,25.0737158,121.60423829999999,554527026
114台灣台北市內湖區瑞光路506號,內湖國泰診所,2.7,25.079447199999997,121.5677322,554627027
106台灣台北市大安區濟南路三段33號,宣品牙醫診所,3.3,25.0401645,121.53550590000002,553726942
104台灣台北市中山區建國北路三段42號5樓,啟新診所-專業健康檢查機構,3.8,25.064259,121.53664099999999,554226995
114台灣台北市內湖區洲子街196號,霍普金斯診所(台灣),4.9,25.0814641,121.5662537,554627029
106台灣台北市大安區忠孝東路四段312號12樓,羅丹診所,4.8,25.04099,121.55698400000001,553726949
114台灣台北市內湖區瑞光路478巷22號,內湖美麗爾診所,5.0,25.0782802,121.56875330000001,554627025
110台灣台北市信義區仁愛路四段460號,盧樹森中醫診所,4.5,25.037233999999998,121.5595289,553626940
108台灣台北市萬華區萬大路61號,保誠牙醫診所,4.0,25.03092939999999,121.5007327,553526910
110台灣台北市信義區松隆路327號5樓之3,三本診所,4.5,25.048334,121.57916200000001,553926972
103台灣台北市大同區迪化街一段141號,莊雅惠中醫診所,3.8,25.0577698,121.5098142,554126976
"2f, No. 331號南京東路三段松山區台北市台灣 10550",英爵醫美,4.5,25.0519802,121.54728850000001,554026973
100台灣台北市中正区許昌街30號4樓,悠美診所 站前分院,4.5,25.04541660000001,121.51583470000001,553826951
106台灣台北市大安區信義路三段202號,昱捷診所,4.0,25.0332451,121.5433058,553626926
106台灣台北市大安區忠孝東路四段1號,光澤診所 台北忠孝,4.9,25.0418391,121.5440557,553726948
106台灣台北市大安區延吉街241巷2弄5號,延吉診所,4.3,25.0358535,121.55593770000002,553626936
106台灣台北市大安區羅斯福路二段81巷1號4-5樓,超越復健診所,4.2,25.025732,121.523981,553426901
106台灣台北市大安區光復南路306號2樓號,星和診所-仁愛店,5.0,25.0388206,121.557327,553726944
100台灣台北市中正区金山南路一段127號1F,永康身心診所（東門）,4.5,25.035632999999997,121.52772,553626929
104台灣台北市中山區南京東路一段24號3樓號,南西好萊塢診所,4.5,25.05197260000001,121.52370970000001,554026967
104台灣台北市大同區民生西路126號,美麗晶華診所 [台北館],4.7,25.057339000000002,121.51923799999999,554126978
104台灣台北市中山區民生東路三段90號,民生承安診所,3.1,25.057478500000002,121.54342079999999,554126983
106台灣台北市大安區新生南路三段4號,小禾馨兒童專科,4.5,25.025594199999997,121.53457549999999,553426903
106台灣台北市大安區新生南路三段2號,禾馨新生婦幼診所,4.0,25.025745999999998,121.534531,553426903
105台灣台北市松山區民生東路五段230號,黎博彥診所,4.1,25.0589445,121.56582900000001,554126991
106台灣台北市大安區復興南路二段173-1號,京禾中醫診所,4.8,25.0274595,121.54375420000001,553426910
110台灣台北市信義區基隆路一段333號,醫者診所,5.0,25.0342313,121.5610091,553626933
114台灣台北市內湖區成功路四段16號,成功耳鼻喉科診所,3.2,25.0812629,121.5911378,554627035
"236號, Vanhua, 萬大路萬華區台北市台灣 10863",陳國賢診所,4.9,25.0266808,121.50028959999999,553426898
116台灣台北市文山區木新路三段202號,樂群耳鼻喉科家醫科診所,3.6,24.981547199999998,121.55998000000001,552426755
114台灣台北市內湖區成功路四段57號3樓,書拉密美學診所,,25.08177460000001,121.59228030000001,554627036
106台灣台北市大安區安和路一段32號2樓之3,極妍診所 - Melior Aesthetic Clinic,5.0,25.038497,121.55064099999998,553726941
100台灣台北市中正區新生南路一段110之2號,珍仁堂中醫診所,3.7,25.039467000000002,121.53253090000001,553726940
100台灣台北市中正區新生南路一段56號14樓,宏孕診所 Honji Fertility Center－試管嬰兒 卵子提供 不孕 凍卵 生殖醫學中心 体外受精 试管婴儿 난자공여 IVF Egg Donation Infertility,4.4,25.041164000000002,121.532468,553726944
106台灣台北市大安區忠孝東路四段250號3F之2,延吉美皮膚專科診所,4.3,25.0413018,121.55418259999999,553726949
106台灣台北市大安區復興南路二段8號2樓,窈窕診所,4.5,25.032852899999998,121.543369,553526925
106台灣台北市大安區師大路12號,樂活診所,3.2,25.025752999999998,121.528296,553426902
100台灣台北市中正區信義路二段281號,大安皮膚專科診所,3.9,25.033819,121.53226699999999,553626925
105台灣台北市松山區延壽街338號,誼欣牙醫診所,5.0,25.0564217,121.5597447,554126985
106台灣台北市大安區和平東路三段228巷39號,新長安診所,3.0,25.0207984,121.553482,553326893
115台灣台北市南港區永吉路551號,興盛診所,4.4,25.0454656,121.58140049999999,553826965
10491台灣台北市中山区松江路273號3 樓,恆麗美型診所(抽脂、自體脂肪豐胸、醫美微整形推薦),4.3,25.05992980000001,121.53354070000002,554126986
103台灣台北市大同區重慶北路二段184號,全生中醫診所,4.3,25.0621449,121.51338700000001,554226986
10491台灣台北市中山區民生東路三段90號,民生承安眼科,,25.057454,121.543485,554126983
"敦化南路一段180號2樓, 大安區台北市台灣 106",大馨牙醫診所,5.0,25.042931,121.548497,553826952
106台灣台北市大安區信義路三段200號3F,胡桃鉗兒童牙醫,4.0,25.033046600000002,121.5431999,553626926
105台灣台北市松山區南京東路三段337號10樓D.E室(微風百貨-南京店),麥茵茲美形診所 台北南京,4.4,25.052006,121.54828899999998,554026973
112台灣台北市北投區明德路158號,晨緹牙醫診所,4.1,25.11086,121.521041,555327048
106台灣台北市大安區復興南路二段6號3F,宇寧身心診所,3.3,25.032903100000002,121.5433487,553526925
103台灣台北市大同區延平北路二段88之1號,重慶堂中醫診所,3.2,25.056398899999998,121.5114989,554126974
105台灣台北市松山區民生東路三段130巷9號2~4樓,長庚診所,4.6,25.056326000000002,121.5464111,554126982
114台灣台北市內湖區內湖路二段21號,焉醫師診所,4.7,25.0788428,121.5795213,554627029
111台灣台北市士林區中山北路七段17號,高醫師家庭醫學科診所,4.1,25.1191311,121.53046869999999,555527055
106台灣台北市大安區大安路一段101巷10號5樓,旭彤診所,5.0,25.040067999999998,121.546877,553726945
106台灣台北市大安區忠孝東路四段166號8F,適健復健科診所,4.3,25.041348,121.55061699999999,553726949
114台灣台北市內湖區內湖路一段300號2樓,李宜霖胃腸肝膽科診所,3.6,25.081927,121.56852549999999,554627031
106台灣台北市大安區光復南路280巷24號3樓,楊氏診所,5.0,25.03998799999999,121.55652099999999,553726947
100台灣台北市中正區金山南路一段73巷6號,李思儀中醫診所,4.2,25.0370432,121.5284627,553626933
105台灣台北市松山區延壽街327號,陳炳堅內科診所,3.7,25.056826,121.56032890000002,554126986
"421號2樓 Sinji Taibei TW 11073, 光復南路信義區台北市台灣 110",伯特利身心診所,4.6,25.036329600000002,121.5577004,553626937
10491台灣台北市中山區南京西路1-1號,晶緻美學診所台北總院,4.9,25.0524562,121.52182979999999,554026968
10882台灣台北市萬華區中華路二段600號,福全身心科診所,4.9,25.0247108,121.50974309999998,553426895
103台灣台北市大同區五原路15號,夏凱納生活診所,4.5,25.056644,121.517429,554126976
10491台灣台北市中山區林森北路561號之7,慶生診所,4.1,25.06459599999999,121.5258159,554226993
114台灣台北市內湖區成功路五段420巷26號,康寧醫院,3.1,25.075890700000002,121.60894760000001,554527031
108台灣台北市萬華區中華路二段606巷6號,萬華醫院,3.4,25.02402,121.509808,553426893
100台灣台北市中正區中山南路8號,台大醫院兒童醫院,4.4,25.0441708,121.51870320000002,553826948
110台灣台北市信義區吳興街252號,臺北醫學大學附設醫院放射線腫瘤科,5.0,25.026345499999998,121.56273999999999,553426911
100台灣台北市中正區中山南路7號,臺大醫院,4.2,25.040678500000002,121.51896909999999,553726940
112台灣台北市北投區振興街45號,振興醫院第二醫療大樓,5.0,25.11615849999999,121.5225277,555427052
116台灣台北市文山區羅斯福路六段280號,景美醫院,3.3,24.991198,121.5398813,552626789
104台灣台北市中山區松江路367號,台北市立聯合醫院中山門診部,3.7,25.0644075,121.5334558,554226995
106台灣台北市大安區和平東路一段6號5樓號,教主醫美整形外科診所 BishopClinic 台北店,4.3,25.026861,121.52303500000001,553426904
111台灣台北市士林區文昌路95號,新光吳火獅紀念醫院,3.6,25.0964041,121.52015490000001,555027037
105台灣台北市松山區敦化北路199號,財團法人長庚紀念醫院台北院區,3.5,25.0554152,121.5496246,554026980
108台灣台北市萬華區昆明街100號,臺北市立聯合醫院昆明院區,4.3,25.044323499999997,121.50491979999998,553826946
114台灣台北市內湖區舊宗路一段50號,核心動物醫院,4.3,25.0584495,121.5803314,554126993
100台灣台北市中正區紹興南街37號110,三軍總醫院台北門診中心,,25.0401241,121.5240763,553726940
11146台灣台北市士林區雨聲街105號,陽明院區急診室,4.4,25.104872399999998,121.5314875,555127047
106台灣台北市大安區仁愛路四段112巷11號,中山醫院,3.9,25.0366641,121.54997659999998,553626937
105台灣台北市松山區光復北路66號,博仁綜合醫院,3.7,25.049909699999997,121.5576835,553926970
108台灣台北市萬華區內江街87號,台大醫院北護分院,4.0,25.041664,121.50356599999999,553726939
105台灣台北市松山區八德路二段424號,台安醫院,3.6,25.04791569999999,121.5474078,553926964
100台灣台北市中正區福州街14號,郵政醫院,4.2,25.0287365,121.51871200000001,553526908
110台灣台北市信義區莊敬路322號,Cheng Pin Dental Clinic,4.5,25.028023,121.563392,553426916
106台灣台北市大安區忠孝東路四段77號,中心診所醫療財團法人中心綜合醫院,3.0,25.0418484,121.54739599999999,553726949
116台灣台北市文山區興隆路三段111號,臺北市立萬芳醫院,3.2,24.999901,121.55814,552826825
106台灣台北市大安區仁愛路四段10號,臺北市立聯合醫院仁愛院區,3.7,25.037357399999998,121.54516770000001,553626937
112台灣台北市北投區石牌路二段201號,臺北榮民總醫院 中正樓大廳,4.5,25.11983110000001,121.52023340000001,555527053
114台灣台北市內湖區內湖路二段360號,中國醫藥大學附設醫院臺北分院,3.3,25.0821265,121.5907054,554627036
106台灣台北市大安區仁愛路四段280號,國泰醫院急診室,2.7,25.03686960000001,121.55410359999999,553626938
110台灣台北市信義區松德路309號,臺北市立聯合醫院松德院區,4.0,25.03055100000001,121.57464099999999,553526926
100台灣台北市中正區中華路二段33號,臺北市立聯合醫院和平院區,3.2,25.035560999999998,121.5065878,553626924
10491台灣台北市中山區中山北路二段92號,馬偕紀念醫院,3.7,25.058677399999997,121.52221609999998,554126981
115台灣台北市南港區同德路87號,臺北市立聯合醫院忠孝院區,3.5,25.0465327,121.58607549999999,553826969
